Feature,Mean_Abs_SHAP_Reference,Rank_Reference,Mean_Abs_SHAP_Perturbed,Rank_Perturbed,SHAP_Change,Absolute_SHAP_Change,Rank_Change
pH_last25%_std,1.6841049277300228e-05,148,1.4055087435400618e-05,146,-2.785961841899609e-06,2.785961841899609e-06,-2
ICU_Surgery/Vascular/Intermediate,1.025626441927873e-06,152,0.0,156,-1.025626441927873e-06,1.025626441927873e-06,4
pH_last10%_std,4.7645030920027025e-06,149,3.977619445941858e-06,147,-7.868836460608443e-07,7.868836460608443e-07,-2
pH_full_min,4.4615022980806156e-06,150,3.782366774482854e-06,148,-6.791355235977615e-07,6.791355235977615e-07,-2
Respiratory rate_full_max,1.6397317720675695e-06,151,1.9021544025098062e-06,149,2.624226304422367e-07,2.624226304422367e-07,-2
ICU_Intensive Care Unit (ICU),0.0,153,0.0,153,0.0,0.0,0
ICU_Medicine,0.0,154,0.0,152,0.0,0.0,-2
ICU_Neurology,0.0,155,0.0,155,0.0,0.0,0
ICU_PACU,0.0,156,0.0,154,0.0,0.0,-2
ICU_Surgery/Trauma,0.0,157,0.0,157,0.0,0.0,0
